normalized_nickname_key,display_nickname_examples,irc_syntax_status,irc_syntax_invalid_examples,registered_in_2002_cadastros,cadastro_segments,cadastro_record_ids,operator_or_master,operator_access_levels,operator_source_records,present_in_ircontro,ircontro_event_ids,ircontro_event_names,ircontro_source_records,participation_profile,evidence_scope,privacy_scope,notes
tow,Tow,all_examples_valid,,true,male,cb_20021128_0911,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
transeunte,Transeunte,all_examples_valid,,true,male,cb_20021128_0912,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
treko,TrEkO,all_examples_valid,,true,male,cb_20021128_0913,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
trovao-rj,Trovao-RJ,all_examples_valid,,true,male,cb_20021128_0914,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
trovaumzinha_loka,TrOvAuMzInHa_LoKa,all_examples_valid,,true,female,cb_20021128_1323,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
usher,Usher,all_examples_valid,,true,male,cb_20021128_0915,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
ushertatoo,UsherTatoo,all_examples_valid,,true,male,cb_20021128_0916,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
uvinha_rj,Uvinha_RJ,all_examples_valid,,true,female,cb_20021128_1324,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
val,Val,all_examples_valid,,true,female,cb_20021128_1325,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
valente,valente,all_examples_valid,,true,male,cb_20021128_0917,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
van_damme-rj,Van_Damme-RJ,all_examples_valid,,true,male,cb_20021128_0918,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vaness1nha,VaNeSs1nHa,all_examples_valid,,true,female,cb_20021128_1326,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vanessinha,VaNeSsInHa,all_examples_valid,,true,female,cb_20021128_1327,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vanyyyyyyyyyy,VANYYYYYYYYYY,all_examples_valid,,true,female,cb_20021128_1328,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vanzan,VaNZaN | vanzan,all_examples_valid,,true,male,cb_20021128_0014,true,,cb_access_200012_017,false,,,,registered_operator,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vascaino-rj,Vascaino-RJ,all_examples_valid,,true,male,cb_20021128_0919,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vergalha,Vergalha,all_examples_valid,,true,female,cb_20021128_1329,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vicente-rj,Vicente-RJ,all_examples_valid,,true,male,cb_20021128_0920,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
victor__rj2,victor__RJ2,all_examples_valid,,true,male,cb_20021128_0921,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
victor_barra,ViCtOr_BaRrA,all_examples_valid,,true,male,cb_20021128_0922,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vida_dotu_na_davi,VIDA_DOTU_NA_DAVI,all_examples_valid,,true,female,cb_20021128_1330,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vija,Vija,all_examples_valid,,true,female,cb_20021128_1331,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vinicius_leblon,Vinicius_Leblon,all_examples_valid,,true,male,cb_20021128_0923,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vinny-barra,Vinny-Barra | vinny-barra,all_examples_valid,,true,male,cb_20021128_0924,true,,cb_access_200012_018,false,,,,registered_operator,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vinny-rj,Vinny-RJ,all_examples_valid,,true,male,cb_20021128_0925,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vitaz,®VITAZ®,no_examples_valid,®VITAZ®,true,male,cb_20021128_0080,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vitinh0,Vitinh0,all_examples_valid,,true,male,cb_20021128_0926,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vitor,Vitor,all_examples_valid,,true,male,cb_20021128_0927,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vitorb,VitorB,all_examples_valid,,true,male,cb_20021128_0928,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vivi_mo_gatinha,ViVi_Mo_GAtInhA,all_examples_valid,,true,female,cb_20021128_1332,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
vivi_sozinha_gcp,Vivi_Sozinha_GcP,all_examples_valid,,true,female,cb_20021128_1333,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
wacool,Wacool,all_examples_valid,,true,male,cb_20021128_0929,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
wagnner,WaGnNeR,all_examples_valid,,true,male,cb_20021128_0930,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
